Rózsa,F
Rózsi,F
Röné,F
Rubi,F
Rubin,F
Rubina,F
Rubinka,F
Rudolfina,F
Rufina,F
Rúna,F
Ruperta,F
Ruszalka,F
Ruszlána,F
Rut,F
Ruti,F
Ruzsinka,F
Rüja,F
Sába,F
Sáfély,F
Sáfrány,F
Sakira,F
Sakti,F
Salomé,F
Salóme,F
Samuella,F
Sanel,F
Santál,F
Santel,F
Sára,F
Sári,F
Sarlott,F
Sárlott,F
Sárma,F
Sármen,F
Sarolt,F
Sarolta,F
Sáron,F
Seherezádé,F
Seila,F
Sejda,F
Sejla,F
Sekina,F
Seli,F
Senon,F
Sera,F
Serihen,F
Serin,F
Seron,F
Sifra,F
Sina,F
Sirá,F
Siváni,F
Skolasztika,F
Stefánia,F
Stefi,F
Stella,F
Sudár,F
Sudárka,F
Sugár,F
Sugárka,F
Suki,F
Szabella,F
Szabina,F
Szabrina,F
Szaffi,F
Szafia,F
Szafira,F
Szalima,F
Szalóme,F
Szalvia,F
Szamanta,F
Szamia,F
Szamira,F
Szamóca,F
Szandra,F
Szangítá,F
Szániva,F
Szanna,F
Szantána,F
Szantina,F
Szaraszvati,F
Szaszkia,F
Száva,F
Szavanna,F
Szavéta,F
Szavina,F
Szávitri,F
Szébra,F
Szeder,F
Szederke,F
Szedra,F
Szegf?,F
Szeléna,F
Szelina,F
Szelli,F
Szell?,F
Szell?ke,F
Szelma,F
Szemerke,F
Szemira,F
Szemirámisz,F
Szem?ke,F
Szende,F
Szendi,F
Szendike,F
Szendile,F
Szengláhák,F
Szénia,F
Szenta,F
Szépa,F
Szépe,F
Szera,F
Szerah,F
Szerafina,F
Szeréna,F
Szerénke,F
Szerk?,F
Szevda,F
Szeverina,F
Szezen,F
Szibell,F
Szibella,F
Szibill,F
Szibilla,F
Szidalisz,F
Szidi,F
Szidónia,F
Sziéna,F
Szierra,F
Sziglind,F
Szilárda,F
Szille,F
Szilva,F
Szilvána,F
Szilvesztra,F
Szilvi,F
Szilvia,F
Szimin,F
Szimka,F
Szimóna,F
Szimonett,F
Szimonetta,F
Szindi,F
Színes,F
Szinta,F
Szintia,F
Szira,F
Szíra,F
Szirén,F
Sziri,F
Sziringa,F
Szirka,F
Szirom,F
Szironka,F
Szítá,F
Szixtin,F
Szixtina,F
Szivárvány,F
Szkarlett,F
Szkilla,F
Szmirna,F
Sznezsana,F
Szofi,F
Szofia,F
Szófia,F
Szofiana,F
Szofiána,F
Szofianna,F
Szofinett,F
Szofrónia,F
Szohéila,F
Szolanzs,F
Szolina,F
Szona,F
Szonja,F
Szonóra,F
Szoraja,F
Szoria,F
Szorina,F
Szörénke,F
Sztavrula,F
Sztefani,F
Sztella,F
Sztilla,F
Szulamit,F
Szulejka,F
Szulikó,F
Szulita,F
Szultána,F
Szurina,F
Szüntüké,F
Szüvell?,F
Szvetlana,F
Szvetlána,F
Tábita,F
Tácia,F
Taciána,F
Taisza,F
Tália,F
Talita,F
Tallula,F
Támár,F
Tamara,F
Tamila,F
Tamina,F
Tamira,F
Tanázia,F
Tanita,F
Tánya,F
Tara,F
Tarzícia,F
Tatjána,F
Tavasz,F
Tavaszka,F
Tea,F
Tegza,F
Tekla,F
Telka,F
Telma,F
Témisz,F
Téna,F
Ténia,F
Teobalda,F
Teodolinda,F
Teodóra,F
Teodózia,F
Teofánia,F
Teofila,F
Teónia,F
Tercia,F
Teréz,F
Tereza,F
Teréza,F
Terézia,F
Teri,F
Terka,F
Terra,F
Tertullia,F
Tessza,F
Tétisz,F
Tia,F
Tiana,F
Tiána,F
Tiara,F
Tícia,F
Ticiána,F
Tifani,F
Tikva,F
Tilda,F
Tília,F
Tilla,F
Tímea,F
Timona,F
Timótea,F
Tina,F
Tinetta,F
Tinka,F
Tira,F
Tíra,F
Tirca,F
Tíria,F
Tirza,F
Titánia,F
Titanilla,F
Titti,F
Tittína,F
Tóbia,F
Tomázia,F
Tomazina,F
Topáz,F
Toszka,F
Triniti,F
Triszta,F
Trixi,F
Trudi,F
Túlia,F
Tulipán,F
Tullia,F
Tünde,F
Tündér,F
Tündi,F
T?zvirág,F
Uljána,F
Ulla,F
Ulrika,F
Úna,F
Uránia,F
Urbána,F
Urszula,F
Urzula,F
Urzulina,F
Uzonka,F
Üdvöske,F
Üne,F
Ünige,F
Ün?ke,F
Vadvirág,F
Valburga,F
Valencia,F
Valentina,F
Valéria,F
Valetta,F
Valina,F
Vanda,F
Vanessza,F
Vanília,F
Vanilla,F
Vanna,F
Varínia,F
Vásti,F
Vaszilia,F
Vaszília,F
Vasziliki,F
Veca,F
Véda,F
Vélia,F
Velmira,F
Vendela,F
Vendelina,F
Vendi,F
Vénusz,F
Vera,F
Veránka,F
Verbéna,F
Veréna,F
Verita,F
Verka,F
Verna,F
Veron,F
Verona,F
Veronika,F
Veronka,F
Veselke,F
Veszna,F
Veszta,F
Véta,F
Vetti,F
Vetúria,F
Via,F
Vica,F
Viki,F
Vikta,F
Viktória,F
Viktorina,F
Vilászini,F
Vilde,F
Vilhelma,F
Vilhelmina,F
Vilja,F
Vill?,F
Vilma,F
Vilora,F
Vilté,F
Vincencia,F
Viola,F
Violenta,F
Violet,F
Violett,F
Violetta,F
Viorika,F
Virág,F
Virgília,F
Virgínia,F
Víta,F
Vitália,F
Vitolda,F
Vivi,F
Viviána,F
Vivianna,F
Vivien,F
Vivika,F
Vrinda,F
Vrindávani,F
Vulfia,F
Xavéria,F
Xénia,F
Xenodiké,F
Zada,F
Zádorka,F
Zafira,F
Zahara,F
Zahira,F
Zaina,F
Zája,F
Zakária,F
Zalánka,F
Záli,F
Zamfira,F
Zamina,F
Zamira,F
Zamíra,F
Zana,F
Zara,F
Zarina,F
Zazi,F
Zdenka,F
Zea,F
Zéfi,F
Zefira,F
Zejna,F
Zejnep,F
Zéla,F
Zelda,F
Zélia,F
Zelina,F
Zelinda,F
Zelinde,F
Zeline,F
Zelinke,F
Zelka,F
Zella,F
Zelli,F
Zelma,F
Zelmira,F
Zena,F
Zéna,F
Zenge,F
Zeng?,F
Zenina,F
Zenke,F
Zenk?,F
Zenna,F
Zenóbia,F
Zenta,F
Zeta,F
Zetta,F
Zetti,F
Zia,F
Ziara,F
Zília,F
Zille,F
Zimra,F
Zina,F
Zinaida,F
Zinajda,F
Zinka,F
Zita,F
Ziva,F
Ziza,F
Zizi,F
Zlata,F
Zoárda,F
Zoé,F
Zohara,F
Zoja,F
Zója,F
Zolna,F
Zoltána,F
Zomilla,F
Zonera,F
Zonga,F
Zora,F
Zóra,F
Zorina,F
Zorinka,F
Zorka,F
Zosja,F
Zöldike,F
Zulejka,F
Zsadányka,F
Zsaklin,F
Zsáklin,F
Zsálya,F
Zsana,F
Zsanett,F
Zsanin,F
Zsanina,F
Zsanka,F
Zsanna,F
Zsazsa,F
Zsázsa,F
Zsejke,F
Zselinke,F
Zsella,F
Zselyke,F
Zseni,F
Zseraldin,F
Zseráldin,F
Zseraldina,F
Zsinett,F
Zsófi,F
Zsófia,F
Zsófianna,F
Zsóka,F
Zsolna,F
Zsorzsett,F
Zsuzsa,F
Zsuzsanna,F
Zsuzsánna,F
Zsuzsi,F
Zsuzska,F
Zsüliett,F
Zsüsztin,F
Aba,M
Abád,M
Abbás,M
Abdiás,M
Abdon,M
Abdullah,M
Ábel,M
Abelárd,M
Ábner,M
Abod,M
Abony,M
Abos,M
Abosa,M
Ábrahám,M
Ábrám,M
Ábrán,M
Ábris,M
Absa,M
Absolon,M
Acél,M
Achilles,M
Achillesz,M
Áchim,M
Acsád,M
Adalbert,M
Ádám,M
Adeboró,M
Ádel,M
Adelmár,M
Áden,M
Adeodát,M
Ádér,M
Ádin,M
Adolár,M
Adolf,M
Ádomás,M
Adonisz,M
Adony,M
Adorján,M
Adrián,M
Adriánó,M
Agád,M
Agamemnon,M
Agapion,M
Ágas,M
Agaton,M
Agenor,M
Aggeus,M
Agmánd,M
Ágost,M
Ágoston,M
Ahillész,M
Áhim,M
Ahmed,M
Airton,M
Ajád,M
Ajándok,M
Ajtony,M
Akács,M
Akhilleusz,M
Akitó,M
Ákos,M
Aladár,M
Aladdin,M
Aladin,M
Alajos,M
Alán,M
Alap,M
Alárd,M
Alarik,M
Albert,M
Albin,M
Aldán,M
Áldás,M
Aldó,M
Áldor,M
Alek,M
Alekszej,M
Alen,M
Alex,M
Alexander,M
Alfonz,M
Alfréd,M
Algernon,M
Ali,M
Alieu,M
Almár,M
Álmos,M
Alpár,M
Alperen,M
Álváró,M
Alvián,M
Alvin,M
Amadé,M
Amadeusz,M
Amadó,M
Amand,M
Amar,M
Amator,M
Ambos,M
Ambró,M
Ambrus,M
Ámer,M
Amin,M
Amir,M
Ammar,M
Ammon,M
Ámon,M
Amondó,M
Ámor,M
Ámos,M
Anakin,M
Anasztáz,M
Anatol,M
Andon,M
Andor,M
Andorás,M
Andos,M
András,M
André,M
Andrej,M
Andzseló,M
Angelus,M
Angelusz,M
Ángyán,M
Anicét,M
Aníziusz,M
Antal,M
Antigon,M
Anton,M
Antónió,M
Antos,M
Anzelm,M
Ányos,M
Apaj,M
Apollinár,M
Apolló,M
Apor,M
Apostol,M
Apród,M
Aracs,M
Arad,M
Aragorn,M
Aram,M
Aramisz,M
Árav,M
Archibald,M
Árden,M
Ardó,M
Arek,M
Árész,M
Arétász,M
Arián,M
Arie,M
Ariel,M
Arif,M
Arion,M
Árisz,M
Arisztid,M
Ariton,M
Arkád,M
Árkád,M
Árkos,M
Arlen,M
Árlen,M
Armand,M
Armandó,M
Ármin,M
Arnó,M
Arnold,M
Arnót,M
Áron,M
Árpád,M
Arszák,M
Árszen,M
Arszlán,M
Artem,M
Artemon,M
Artin,M
Artúr,M
Arus,M
Arvéd,M
Arvid,M
Árvin,M
Arzén,M
Aser,M
Áser,M
Ashraf,M
Asur,M
Aszáf,M
Aszmet,M
Aszter,M
Asztor,M
Asztrik,M
Ata,M
Atád,M
Atakám,M
Atanáz,M
Atilla,M
Atlasz,M
Aton,M
Atos,M
Atosz,M
Attila,M
Auguszt,M
Augusztusz,M
Aurél,M
Aurélián,M
Avenár,M
Avidan,M
Avner,M
Axel,M
Azár,M
Azarél,M
Azim,M
Aziz,M
Azriel,M
Bács,M
Bacsó,M
Bagamér,M
Baján,M
Bajka,M
Bajnok,M
Bájron,M
Bakács,M
Baksa,M
Bakta,M
Balabán,M
Baladéva,M
Balambér,M
Balár,M
Balaráma,M
Balassa,M
Balázs,M
Baldó,M
Baldur,M
Baldvin,M
Balián,M
Bálint,M
Balla,M
Balló,M
Balmaz,M
Baltazár,M
Bán,M
Bandó,M
Bánk,M
Bános,M
Barabás,M
Baracs,M
Barakony,M
Barangó,M
Bardó,M
Barla,M
Barlám,M
Barna,M
Barnabás,M
Barót,M
Bars,M
Barsz,M
Barta,M
Bartal,M
Bartó,M
Barton,M
Bartos,M
Báruk,M
Bató,M
Bátony,M
Bátor,M
Batu,M
Batus,M
Bazil,M
Bazsó,M
Becse,M
Bedecs,M
Bed?,M
Beke,M
Bekény,M
Bekes,M
Békés,M
Bek?,M
Béla,M
Belár,M
Belián,M
Belizár,M
Ben,M
Benája,M
Benammi,M
Bence,M
Bende,M
Bendegúz,M
Bendit,M
Bene,M
Benedek,M
Benedikt,M
Benediktusz,M
Benett,M
Béni,M
Beniel,M
Benignusz,M
Benitó,M
Benjamin,M
Benjámin,M
Benke,M
Benk?,M
Bennó,M
Ben?,M
Bentli,M
Benvenútó,M
Berárd,M
Bérc,M
Bercel,M
Bere,M
Berec,M
Berend,M
Berengár,M
Berente,M
Berény,M
Berger,M
Berián,M
Beriszló,M
Berke,M
Berker,M
Berkó,M
Bernárd,M
Bernát,M
Bertalan,M
Bertel,M
Bertil,M
Bertin,M
Bertold,M
Berton,M
Bertram,M
Berzsián,M
Bese,M
Beten,M
Betlen,M
Bihar,M
Bjárke,M
Björn,M
Boáz,M
Bocsárd,M
Bod,M
Bodó,M
Bódog,M
Bodomér,M
Bodony,M
Bodor,M
Bogát,M
Bogdán,M
Bogumil,M
Bohumil,M
Bohus,M
Boján,M
Bojta,M
Bojtor,M
Bojtorján,M
Boldizsár,M
Boleszláv,M
Bolivár,M
Bolyk,M
Bonaventúra,M
Bonca,M
Bongor,M
Bonifác,M
Bónis,M
Bónó,M
Borbás,M
Borisz,M
Borocs,M
Boromir,M
Boroszló,M
Bors,M
Borsa,M
Botár,M
Botir,M
Botond,M
Botos,M
Bottyán,M
Bozsidár,M
Bozsó,M
Bökény,M
Böngér,M
Brájen,M
Bránkó,M
Brendon,M
Brett,M
Brúnó,M
Brútusz,M
Buda,M
Bulcsú,M
Buldus,M
Burak,M
Buzád,M
Buzát,M
Cádók,M
Cecilián,M
Celesztin,M
Cézár,M
Ciceró,M
Ciprián,M
Cirill,M
Cirják,M
Cirjék,M
Círus,M
Cvi,M
Csaba,M
Csák,M
Csanád,M
Csát,M
Csatád,M
Csatár,M
Csató,M
Csed,M
Csege,M
Cseg?,M
Csejte,M
Cseke,M
Csek?,M
Csemen,M
Csenger,M
Csépán,M
Csepel,M
Cserjén,M
Csete,M
Csetény,M
Csikó,M
Csingiz,M
Csobád,M
Csobajd,M
Csobán,M
Csobánc,M
Csolt,M
Csoma,M
Csombor,M
Csomor,M
Csongor,M
Csörsz,M
Dagobert,M
Dagomér,M
Dakó,M
Dalia,M
Dalibor,M
Dalton,M
Damáz,M
Damián,M
Damír,M
Damján,M
Damos,M
Dániel,M
Daniló,M
Dános,M
Dante,M
Daren,M
Dárió,M
Dárius,M
Dáriusz,M
Dárkó,M
Darnel,M
Dasztin,M
Dátán,M
Dávid,M
Décse,M
Deján,M
Dejte,M
Delánó,M
Deli,M
Deme,M
Demény,M
Demeter,M
Demir,M
Demjén,M
Dénes,M
Dengezik,M
Denisz,M
Denton,M
Deodát,M
Derek,M
Derel,M
Ders,M
Derzs,M
Dés,M
Detre,M
Dévald,M
Devecser,M
Dexter,M
Dezmér,M
Dezsér,M
Dezsider,M
Dezs?,M
Diaz,M
Diegó,M
Dienes,M
Dijár,M
Dilen,M
Dilon,M
Dimitri,M
Dimitrij,M
Dioméd,M
Ditmár,M
Doboka,M
Dókus,M
Doma,M
Domán,M
Dománd,M
Domicián,M
Dominik,M
Domokos,M
Domonkos,M
Domos,M
Donald,M
Donát,M
Donátó,M
Donoven,M
Dorel,M
Dorián,M
Dorion,M
Dormán,M
Dormánd,M
Doroteó,M
Dotán,M
Dov,M
Dózsa,M
Döme,M
Dömjén,M
Dömös,M
Dömötör,M
Dragan,M
Drasek,M
Dukász,M
Dusán,M
Dzsamal,M
Dzsárgál,M
Dzsasztin,M
Dzserald,M
Dzsingiz,M
Dzsínó,M
Dzsúlió,M
Ében,M
Ecse,M
Ede,M
Edekon,M
Éder,M
Edgár,M
Edizon,M
Edmond,M
Edmund,M
Edömér,M
Edrik,M
Eduán,M
Eduárd,M
Eduárdó,M
Edvárd,M
Edvin,M
Efe,M
Efraim,M
Efrém,M
Egbert,M
Egmont,M
Egon,M
Egyed,M
Éhud,M
Ejnár,M
Ékám,M
Elád,M
Eldon,M
Elek,M
Elemér,M
Éli,M
Eliáb,M
Elián,M
Éliás,M
Eliél,M
Eliézer,M
Elígiusz,M
Elihú,M
Eliot,M
Elizeus,M
Ellák,M
Elmár,M
Elmó,M
Élon,M
El?d,M
Elton,M
Elvir,M
Emánuel,M
Emeka,M
Emett,M
Emil,M
Emilián,M
Emir,M
Emmett,M
Em?d,M
Endre,M
Éneás,M
Engelbert,M
Engelhard,M
Enki,M
Énok,M
Énók,M
Enrikó,M
Enzó,M
Erazmus,M
Erd?,M
Erhard,M
Erhárd,M
Erik,M
Erk,M
Erling,M
Ernák,M
Ernán,M
Erneszt,M
Ernesztó,M
Ernik,M
Ern?,M
Ernye,M
Erósz,M
Er?s,M
Ervin,M
Étán,M
Ete,M
Etele,M
Etre,M
Eugén,M
Euszták,M
Eutim,M
Évald,M
Evariszt,M
Everard,M
Evron,M
Ezékiel,M
Ezel,M
Ezra,M
Ézsaiás,M
Fábián,M
Fábió,M
Fábiusz,M
Fabó,M
Fabríció,M
Fabrícius,M
Fabríciusz,M
Fadi,M
Fajsz,M
Farisz,M
Farkas,M
Fausztusz,M
Fedor,M
Felicián,M
Félix,M
Ferdinánd,M
Ferenc,M
Fernandó,M
Fernándó,M
Fidél,M
Filemon,M
Filep,M
Filibert,M
Filip,M
Filippó,M
Filomén,M
Fineás,M
Flavián,M
Flávió,M
Fláviusz,M
Florentin,M
Flórián,M
Flóris,M
Fodor,M
Folkus,M
Fóris,M
Fortunát,M
Fortunátó,M
Frank,M
Franklin,M
Frederik,M
Frederíkó,M
Frej,M
Fremont,M
Fridolin,M
Frigyes,M
Frodó,M
Fülöp,M
Gáber,M
Gábor,M
Gabos,M
Gábos,M
Gábri,M
Gábriel,M
Gál,M
Gallusz,M
Gálos,M
Gandalf,M
Gara,M
Gáspár,M
Gaszton,M
Gaura,M
Gazsó,M
Gécsa,M
Gede,M
Gedeon,M
Ged?,M
Gejza,M
Gellén,M
Gellért,M
Geminián,M
Gerált,M
Geraszim,M
Gerd,M
Geréb,M
Gereben,M
Gergely,M
Gerg?,M
Gerhárd,M
Gerjén,M
Germán,M
Gernot,M
Gerold,M
Ger?,M
Gerváz,M
Gerzson,M
Géza,M
Gibárt,M
Gida,M
Gilbert,M
Gilgames,M
Girót,M
Gisó,M
Gobert,M
Godó,M
Godvin,M
Gópál,M
Gorán,M
Gorda,M
Gordon,M
Gorgiás,M
Gotárd,M
Gotfrid,M
Gothárd,M
Gotlíb,M
Góvardhan,M
Góvinda,M
Göncöl,M
Gracián,M
Gregor,M
Guidó,M
Gujdó,M
Gusztáv,M
Günter,M
Gyárfás,M
Gyécsa,M
Gyeke,M
Gyenes,M
Gyoma,M
Györe,M
György,M
Györk,M
Györke,M
Gy?z?,M
Gyula,M
Habib,M
Hadi,M
Hadriel,M
Hadúr,M
Háfiz,M
Hájim,M
Hakim,M
Hamid,M
Hamilkár,M
Hamza,M
Hananjá,M
Hannibál,M
Hannó,M
Haó,M
Harald,M
Hardin,M
Hari,M
Harka,M
Harkány,M
Harlám,M
Harri,M
Hárs,M
Harsány,M
Hartvig,M
Harun,M
Hasszán,M
Havel,M
Hebron,M
Hejkó,M
Hektor,M
Heliodor,M
Héliosz,M
Helmond,M
Helmut,M
Hendri,M
Henrik,M
Herbert,M
Herkules,M
Herman,M
Hermész,M
Hermiás,M
Hermiusz,M
Herold,M
Hetény,M
Hiador,M
Hilár,M
Hiláriusz,M
Hilmár,M
Hippolit,M
Hódos,M
Holden,M
Holló,M
Honor,M
Honorát,M
Honorátusz,M
Honóriusz,M
Hont,M
Horác,M
Horáció,M
Horáciusz,M
Horka,M
H?s,M
Huba,M
Hubert,M
Hubertusz,M
Hugó,M
Humbert,M
Hunor,M
Hunyad,M
Hümér,M
Ibrahim,M
Ibrány,M
Idrisz,M
Ignác,M
Igor,M
Iláj,M
Ilán,M
Ilárion,M
Ildár,M
Ildefonz,M
Ilián,M
Iliász,M
Illés,M
Ilmár,M
Imbert,M
Immánuel,M
Imre,M
Ince,M
Indár,M
Ingmár,M
Ipoly,M
Iréneusz,M
Irnik,M
István,M
Isua,M
Iszam,M
Itiel,M
Iván,M
Ivár,M
Ivó,M
Ivor,M
Ixion,M
Izaiás,M
Izidor,M
Izmael,M
Izor,M
Izrael,M
Izsák,M
Izsó,M
Jábin,M
Jácint,M
Jáfet,M
Jagelló,M
Jáir,M
Jakab,M
Jákim,M
Jákó,M
Jákob,M
Jakus,M
Janek,M
Jankó,M
Janó,M
János,M
Január,M
Jánusz,M
Járed,M
Járfás,M
Jászon,M
Jávor,M
Jázon,M
Jefte,M
Jelek,M
Jeles,M
Jen?,M
Jeremi,M
Jeremiás,M
Jermák,M
Jern?,M
Jeromos,M
Jetró,M
Joáb,M
Joachim,M
Joáhim,M
Joakim,M
Joákim,M
Jób,M
Joel,M
Johanán,M
Jónás,M
Jonatán,M
Jordán,M
Jozafát,M
József,M
Józsiás,M
Józsua,M
Józsué,M
Júda,M
Jukundusz,M
Julián,M
Juliánusz,M
Júliusz,M
Junior,M
Jusztin,M
Jusztusz,M
Juszuf,M
Jutas,M
Jutocsa,M
Juvenál,M
Kaba,M
Kabos,M
Kada,M
Kadicsa,M
Kadisa,M
Kadocsa,M
Kadosa,M
Káin,M
Kajetán,M
Kájusz,M
Kál,M
Káldor,M
Káleb,M
Kaled,M
Kálmán,M
Kálvinó,M
Kamil,M
Kamill,M
Kamilló,M
Kán,M
Kandid,M
Kanut,M
Kapisztrán,M
Kaplon,M
Kaplony,M
Kapolcs,M
Kara,M
Karacs,M
Karácson,M
Karád,M
Karcsa,M
Kardos,M
Karim,M
Karion,M
Kármán,M
Károly,M
Karsa,M
Kartal,M
Kászon,M
Kasszián,M
Kasztor,M
Katapán,M
Kazimír,M
Kázmér,M
Keán,M
Keled,M
Kelemen,M
Kelemér,M
Kelen,M
Kelén,M
Kelvin,M
Kemal,M
Kemál,M
Kemecse,M
Kemenes,M
Kénán,M
Kende,M
Kenese,M
Kenéz,M
Kerecsen,M
Kerény,M
Keresztély,M
Keresztes,M
Kerim,M
Kerubin,M
Késav,M
Keszi,M
Kesz?,M
Ketel,M
Keve,M
Kevend,M
Kevin,M
Kian,M
Kián,M
Kien,M
Kieran,M
Kilán,M
Kilény,M
Kilián,M
Kilit,M
Kinizs,M
Kirill,M
Kiron,M
Kirtan,M
Kitán,M
Klaudió,M
Klaudiusz,M
Klausz,M
Kleofás,M
Kleon,M
Klétus,M
Kocsárd,M
Kofi,M
Kolen,M
Kolin,M
Kolja,M
Kolos,M
Kolozs,M
Kolta,M
Kolumbán,M
Kolumbusz,M
Kond,M
Konor,M
Konrád,M
Konstantin,M
Kont,M
Koppány,M
Koridon,M
Koriolán,M
Kornél,M
Kornéliusz,M
Koron,M
Korvin,M
Kos,M
Kósa,M
Kovrat,M
Kozma,M
Kötöny,M
Kövecs,M
Kratosz,M
Kresimir,M
Krisna,M
Kristóf,M
Krisztián,M
Krisztofer,M
Krizantusz,M
Krizosztom,M
Krizsán,M
Kund,M
Kunó,M
Kurd,M
Kurszán,M
Kurt,M
Kusán,M
Kusid,M
Kustyán,M
Kücsid,M
Kürt,M
Kventin,M
Laborc,M
Lád,M
Ladomér,M
Lajos,M
Lamar,M
Lambert,M
Lándor,M
Lantos,M
Largó,M
Larion,M
László,M
Latif,M
Laurent,M
Lázár,M
Lázó,M
Leander,M
Leandró,M
Leándrosz,M
Lehel,M
Lél,M
Lemmi,M
Lénárd,M
Lénárt,M
Lennon,M
Lennox,M
Leó,M
Leon,M
Leonárd,M
Leonárdó,M
Leonid,M
Leonidász,M
Leontin,M
Leopold,M
Lestár,M
Levéd,M
Levedi,M
Levente,M
Lévi,M
Levin,M
Lex,M
Liam,M
Liberátusz,M
Libériusz,M
Libor,M
Liboriusz,M
Libóriusz,M
Liem,M
Linasz,M
Lionel,M
Lior,M
Lipót,M
Lívió,M
Liviusz,M
Líviusz,M
Lizander,M
Lóci,M
Loik,M
Loránd,M
Lóránd,M
Loránt,M
Lóránt,M
Lorenzó,M
Lotár,M
L?rinc,M
Lucián,M
Lúciusz,M
Ludvig,M
Lukács,M
Lukréciusz,M
Lüszien,M
Madocsa,M
Magnusz,M
Magor,M
Mahmud,M
Majlát,M
Majs,M
Majsa,M
Makabeus,M
Makár,M
Malakiás,M
Malik,M
Manaén,M
Manassé,M
Mandel,M
Manfréd,M
Manó,M
Mánóah,M
Manóhar,M
Manszvét,M
Manuel,M
Mánuel,M
Manzur,M
Marcel,M
Marcell,M
Marcián,M
Március,M
Marcselló,M
Marián,M
Marinusz,M
Márió,M
Máriusz,M
Márk,M
Markel,M
Markó,M
Márkó,M
Márkus,M
Márkusz,M
Marlon,M
Marót,M
Marsal,M
Martin,M
Marton,M
Márton,M
Martos,M
Marvin,M
Matán,M
Máté,M
Mateó,M
Mateusz,M
Mattenai,M
Matteó,M
Mátyás,M
Mátyus,M
Mauríció,M
Mauró,M
Max,M
Maxim,M
Maximilián,M
Maximusz,M
Mazen,M
Medárd,M
Medox,M
Megyer,M
Mehdi,M
Melchior,M
Melhior,M
Meliton,M
Melkisédek,M
Memnon,M
Ménás,M
Mendel,M
Ménrót,M
Menyhért,M
Merlin,M
Merse,M
Metód,M
Mihály,M
Mihir,M
Mika,M
Mikáél,M
Mikán,M
Mike,M
Mikeás,M
Mikes,M
Mikió,M
Miklós,M
Mikó,M
Miksa,M
Milad,M
Milán,M
Milen,M
Milián,M
Miló,M
Milorád,M
Milos,M
Milován,M
Miltiádész,M
Milton,M
Mirán,M
Mirkó,M
Miró,M
Miron,M
Misa,M
Misel,M
Miska,M
Miske,M
Misó,M
Mizse,M
Modesztusz,M
Mohamed,M
Móka,M
Monor,M
Monti,M
Mór,M
Mordeháj,M
Morgan,M
Móric,M
Mózes,M
Mózsi,M
Músza,M
Nabil,M
Nader,M
Nadim,M
Naftali,M
Nága,M
Naim,M
Nalu,M
Nándor,M
Napóleon,M
Nárájan,M
Narcisszusz,M
Naren,M
Náron,M
Naróttama,M
Narutó,M
Naszim,M
Nasszer,M
Nátán,M
Nátánael,M
Nataniel,M
Nátániel,M
Navid,M
Názár,M
Nelzon,M
Nemere,M
Némó,M
Nenád,M
Nepomuk,M
Nergál,M
Néró,M
Nesztor,M
Nétus,M
Nétusz,M
Nevin,M
Nien,M
Nikander,M
Nikétás,M
Nikodémus,M
Nikodémusz,M
Nikolasz,M
Nikosz,M
Nil,M
Nilsz,M
Nimái,M
Nimer,M
Nimród,M
Nitái,M
Noam,M
Nodin,M
Noé,M
Noel,M
Nolan,M
Nolen,M
Nónusz,M
Norbert,M
Norik,M
Norisz,M
Norm,M
Norman,M
Norton,M
Norvard,M
Nurszultán,M
Nyék,M
Nyikoláj,M
Obed,M
Oberon,M
Odiló,M
Odin,M
Odisszeusz,M
Odó,M
Ódor,M
Oguz,M
Oktár,M
Oktáv,M
Oktávián,M
Olaf,M
Olavi,M
Oldamur,M
Oleg,M
Olivér,M
Omár,M
Ompoly,M
Omri,M
Ond,M
Orbán,M
Orbó,M
Orda,M
Óren,M
Oresztész,M
Orfeusz,M
Orion,M
Orlandó,M
Ormos,M
Oros,M
Oszama,M
Oszkár,M
Oszlár,M
Osszián,M
Oszvald,M
Otelló,M
Otmár,M
Otniel,M
Ottó,M
Ottokár,M
Oven,M
Ovídiusz,M
Ozán,M
Ozirisz,M
Ozmin,M
Ozor,M
Ozul,M
Ozsvát,M
Ödön,M
Ömer,M
Örkény,M
Örkönd,M
Örs,M
?ze,M
Özséb,M
Pál,M
Palkó,M
Pálos,M
Pamfil,M
Pantaleon,M
Páris,M
Parker,M
Paszkál,M
Patony,M
Patrícius,M
Patrik,M
Pázmán,M
Pázmány,M
Pelágiusz,M
Pelbárt,M
Pellegrin,M
Peng,M
Pentele,M
Penton,M
Peregrin,M
Periklész,M
Perjámos,M
Péter,M
Pet?,M
Petres,M
Petrik,M
Petróniusz,M
Petur,M
Petúr,M
Piládész,M
Pió,M
Piramusz,M
Piusz,M
Placid,M
Platón,M
Polidor,M
Polikárp,M
Pongor,M
Pongrác,M
Porfir,M
Pósa,M
Prahlád,M
Preszton,M
Prímusz,M
Principiusz,M
Rabán,M
Radamesz,M
Radiszló,M
Radó,M
Radomér,M
Rados,M
Radován,M
Radvány,M
Rafael,M
Ráfis,M
Ragnar,M
Rahim,M
Raid,M
Rajan,M
Rájen,M
Rajka,M
Rajmond,M
Rajmund,M
Rajnald,M
Rajnáld,M
Ralf,M
Rami,M
Ramiel,M
Ramirez,M
Ramiró,M
Ramiz,M
Ramón,M
Ramszesz,M
Ramzi,M
Randolf,M
Rápolt,M
Rasid,M
Rasszel,M
Rátold,M
Raúf,M
Raul,M
Raúl,M
